849
258 106
4 6
447 182
226 222
318 4
410 169
260 254
136 612
96 524
19 40
531 338
44 490
237 264
132 28
134 198
345 519
271 437
95 376
33 54
784 395
424 559
124 44
202 165
6 83
140 115
637 621
463 364
56 779
669 541
74 46
469 459
281 678
772 25
283 335
609 550
505 563
137 232
391 817
137 225
514 712
70 246
667 247
159 218
741 285
442 530
84 35
312 464
128 577
27 14
641 20
544 155
80 69
413 316
282 427
329 379
66 161
789 352
78 48
378 187
196 167
411 724
130 397
726 299
570 407
34 35
193 773
256 69
241 357
367 304
108 156
219 838
841 742
643 529
234 241
34 193
474 134
25 38
239 627
511 361
199 77
12 104
191 222
362 289
298 533
204 288
305 331
647 331
10 11
21 95
326 276
126 26
425 588
107 672
167 99
289 58
552 227
152 497
124 135
640 537
261 172
34 68
72 37
302 248
357 801
288 835
315 477
7 374
458 346
44 298
99 481
418 751
234 624
318 589
180 116
92 294
53 112
300 49
182 143
791 813
121 170
55 18
423 313
314 732
802 565
170 610
722 777
520 674
608 372
451 730
576 224
660 749
264 303
476 158
624 788
440 354
276 165
123 70
281 140
531 550
781 409
4 42
428 680
369 790
691 151
139 159
552 598
719 505
395 208
4 8
166 82
351 220
79 48
91 25
272 652
484 454
605 515
352 809
758 455
613 9
25 285
843 358
720 523
43 82
525 557
7 62
77 347
54 527
710 288
121 38
644 706
112 361
103 186
119 204
3 46
189 56
7 360
59 272
306 48
159 179
371 305
381 62
502 124
10 14
385 391
241 614
551 133
167 168
516 120
745 714
39 70
207 15
22 88
782 617
304 113
503 156
763 453
468 599
657 243
129 703
576 737
546 816
242 168
43 157
27 290
569 800
388 264
154 255
150 323
36 201
146 57
148 106
382 153
181 219
762 212
203 7
302 312
13 63
465 798
187 432
194 11
57 229
507 158
625 621
281 504
220 17
558 442
107 147
725 606
386 518
38 67
386 543
60 102
19 56
831 90
619 47
356 118
146 209
394 340
185 64
321 541
41 7
464 471
89 213
3 1
716 757
116 106
445 179
30 86
5 163
353 128
214 636
304 629
243 45
783 637
578 227
65 278
155 72
613 775
2 19
651 357
456 700
124 468
19 48
137 19
341 207
597 557
4 3
31 324
556 804
173 118
125 508
215 56
593 338
344 202
76 211
634 748
421 425
34 3
596 51
33 188
90 20
35 661
190 761
192 564
828 567
126 839
716 115
572 228
317 482
131 82
31 282
682 78
97 176
735 649
678 714
496 480
17 165
175 487
238 380
151 63
743 389
307 88
502 733
430 390
420 126
452 823
2 291
454 97
94 466
322 229
403 257
89 21
100 160
114 422
12 31
286 560
157 354
323 529
25 4
301 80
136 370
439 309
2 546
78 581
28 5
33 37
752 494
239 85
164 263
36 164
53 8
181 77
82 103
115 363
452 174
331 475
225 310
461 291
562 30
31 65
602 75
365 287
25 208
374 399
618 209
495 664
708 546
418 210
249 177
17 15
513 471
103 122
842 434
163 338
216 314
229 426
445 670
755 242
683 207
118 233
102 266
113 187
818 1
163 582
717 260
133 56
66 9
383 11
73 154
549 445
807 480
349 201
244 579
600 215
284 94
738 575
13 8
282 350
469 766
554 621
244 239
370 428
73 253
822 610
101 328
772 819
169 52
723 658
517 374
120 569
745 795
682 713
252 107
685 644
118 36
